id,name,county,gsRating,parentRating,zip,price,district,income
912,Olinda Elementary School,Contra Costa,6,4,94803,592500,West Contra Costa Unified School District,63932
913,Sheldon Elementary School,Contra Costa,3,4,94803,592500,West Contra Costa Unified School District,63932
914,Valley View Elementary School,Contra Costa,5,4,94803,592500,West Contra Costa Unified School District,63932
915,Harbour Way Elementary Community Day School,Contra Costa,0,0,94803,592500,West Contra Costa Unified School District,63932
916,Coronado Elementary School,Contra Costa,1,5,94804,503166.6667,West Contra Costa Unified School District,63932
917,Ford Elementary School,Contra Costa,2,4,94804,503166.6667,West Contra Costa Unified School District,63932
918,Grant Elementary School,Contra Costa,1,4,94804,503166.6667,West Contra Costa Unified School District,63932
919,Kennedy High School,Contra Costa,2,3,94804,503166.6667,West Contra Costa Unified School District,63932
920,King Elementary School,Contra Costa,1,3,94804,503166.6667,West Contra Costa Unified School District,63932
921,Nystrom Elementary School,Contra Costa,1,5,94804,503166.6667,West Contra Costa Unified School District,63932
922,Richmond High School,Contra Costa,2,3,94804,503166.6667,West Contra Costa Unified School District,63932
923,Stege Elementary School,Contra Costa,1,3,94804,503166.6667,West Contra Costa Unified School District,63932
924,Mira Vista Elementary School,Contra Costa,4,4,94805,635333.3333,West Contra Costa Unified School District,63932
925,Wilson Elementary School,Contra Costa,2,4,94805,635333.3333,West Contra Costa Unified School District,63932
926,Lovonya Dejean Middle School,Contra Costa,1,2,94805,635333.3333,West Contra Costa Unified School District,63932
927,West Contra Costa Adult Education,Contra Costa,0,0,94805,635333.3333,West Contra Costa Unified School District,63932
928,West County Mandarin School,Contra Costa,0,0,94805,635333.3333,West Contra Costa Unified School District,63932
929,Bayview Elementary School,Contra Costa,1,3,94806,458833.3333,West Contra Costa Unified School District,63932
930,Dover Elementary School,Contra Costa,1,4,94806,458833.3333,West Contra Costa Unified School District,63932
931,Edward M. Downer Elementary School,Contra Costa,2,4,94806,458833.3333,West Contra Costa Unified School District,63932
932,Helms Middle School,Contra Costa,1,4,94806,458833.3333,West Contra Costa Unified School District,63932
933,Highland Elementary School,Contra Costa,4,3,94806,458833.3333,West Contra Costa Unified School District,63932
934,Lake Elementary School,Contra Costa,2,3,94806,458833.3333,West Contra Costa Unified School District,63932
935,Middle College High School,Contra Costa,8,4,94806,458833.3333,West Contra Costa Unified School District,63932
936,Montalvin Manor Elementary School,Contra Costa,5,3,94806,458833.3333,West Contra Costa Unified School District,63932
937,Riverside Elementary School,Contra Costa,3,3,94806,458833.3333,West Contra Costa Unified School District,63932
938,Tara Hills Elementary School,Contra Costa,3,4,94806,458833.3333,West Contra Costa Unified School District,63932
939,Vista High (Alternative) School,Contra Costa,0,5,94806,458833.3333,West Contra Costa Unified School District,63932
940,Contra Costa Adult,Contra Costa,0,0,94806,458833.3333,Contra Costa County Office Of Education School District,0
941,George Mayne Elementary School,Santa Clara,5,3,95002,0,Santa Clara Unified School District,84441
942,Aptos High School,Santa Cruz,8,3,95003,878833.3333,Pajaro Valley Unified School District,0
943,Aptos Junior High School,Santa Cruz,6,4,95003,878833.3333,Pajaro Valley Unified School District,0
944,Mar Vista Elementary School,Santa Cruz,5,5,95003,878833.3333,Pajaro Valley Unified School District,0
945,Rio Del Mar Elementary School,Santa Cruz,8,3,95003,878833.3333,Pajaro Valley Unified School District,0
946,Valencia Elementary School,Santa Cruz,6,4,95003,878833.3333,Pajaro Valley Unified School District,0
947,Boulder Creek Elementary School,Santa Cruz,5,4,95006,568583.3333,San Lorenzo Valley Unified School District,79706
948,Campbell Middle School,Santa Clara,4,3,95008,1365583.333,Campbell Union School District,0
949,Westmont High School,Santa Clara,8,4,95008,1365583.333,Campbell Union High School District,78683
950,New Brighton Middle School,Santa Cruz,6,4,95010,891000,Soquel Union Elementary School District,0
951,Opal Cliffs,Santa Cruz,0,0,95010,891000,Soquel Union Elementary School District,0
952,L. P. Collins Elementary School,Santa Clara,9,4,95014,2153166.667,Cupertino Union School District,0
953,C. B. Eaton Elementary School,Santa Clara,9,4,95014,2153166.667,Cupertino Union School District,0
954,William Faria Elementary School,Santa Clara,9,4,95014,2153166.667,Cupertino Union School District,0
955,Garden Gate Elementary School,Santa Clara,9,4,95014,2153166.667,Cupertino Union School District,0
956,Warren E. Hyde Middle School,Santa Clara,8,4,95014,2153166.667,Cupertino Union School District,0
957,John F. Kennedy Middle School,Santa Clara,9,4,95014,2153166.667,Cupertino Union School District,0
958,Abraham Lincoln Elementary School,Santa Clara,9,4,95014,2153166.667,Cupertino Union School District,0
959,William Regnart Elementary School,Santa Clara,9,4,95014,2153166.667,Cupertino Union School District,0
960,D. J. Sedgwick Elementary School,Santa Clara,9,3,95014,2153166.667,Cupertino Union School District,0
961,Stevens Creek Elementary School,Santa Clara,9,3,95014,2153166.667,Cupertino Union School District,0
962,Cupertino High School,Santa Clara,9,4,95014,2153166.667,Fremont Union High School District,100428
963,Homestead High School,Santa Clara,9,4,95014,2153166.667,Fremont Union High School District,100428
964,Monta Vista High School,Santa Clara,10,4,95014,2153166.667,Fremont Union High School District,100428
965,Sam H. Lawson Middle School,Santa Clara,9,4,95014,2153166.667,Cupertino Union School District,0
966,Pacific Elementary School,Santa Cruz,7,5,95017,0,Pacific Elementary School District,95147
967,San Lorenzo Valley Elementary School,Santa Cruz,9,4,95018,619666.6667,San Lorenzo Valley Unified School District,79706
968,San Lorenzo Valley High School,Santa Cruz,9,4,95018,619666.6667,San Lorenzo Valley Unified School District,79706
969,San Lorenzo Valley Middle School,Santa Cruz,5,3,95018,619666.6667,San Lorenzo Valley Unified School District,79706
970,Freedom Elementary School,Santa Cruz,2,3,95019,546916.6667,Pajaro Valley Unified School District,0
971,Luigi Aprea Elementary School,Santa Clara,7,4,95020,771416.6667,Gilroy Unified School District,73410
972,Brownell Middle School,Santa Clara,5,3,95020,771416.6667,Gilroy Unified School District,73410
973,El Roble Elementary School,Santa Clara,3,4,95020,771416.6667,Gilroy Unified School District,73410
974,Eliot Elementary School,Santa Clara,4,5,95020,771416.6667,Gilroy Unified School District,73410
975,Gilroy High School,Santa Clara,5,3,95020,771416.6667,Gilroy Unified School District,73410
976,Glen View Elementary School,Santa Clara,3,3,95020,771416.6667,Gilroy Unified School District,73410
977,Rod Kelley Elementary School,Santa Clara,7,4,95020,771416.6667,Gilroy Unified School District,73410
978,Las Animas Elementary School,Santa Clara,6,3,95020,771416.6667,Gilroy Unified School District,73410
979,Mt. Madonna High School,Santa Clara,0,5,95020,771416.6667,Gilroy Unified School District,73410
980,Rucker Elementary School,Santa Clara,6,4,95020,771416.6667,Gilroy Unified School District,73410
981,South Valley Middle School,Santa Clara,4,4,95020,771416.6667,Gilroy Unified School District,73410
982,Antonio Del Buono Elementary School,Santa Clara,4,3,95020,771416.6667,Gilroy Unified School District,73410
983,Solorsano Middle School,Santa Clara,6,4,95020,771416.6667,Gilroy Unified School District,73410
984,Gilroy Adult Education,Santa Clara,0,0,95020,771416.6667,Gilroy Unified School District,73410
985,Santa Clara County Rop-South School,Santa Clara,0,0,95020,771416.6667,Santa Clara County Rop School District,0
986,Dr. T. J. Owens Gilroy Early College Academy,Santa Clara,10,5,95020,771416.6667,Gilroy Unified School District,73410
987,Christopher High School,Santa Clara,7,5,95020,771416.6667,Gilroy Unified School District,73410
988,Los Gatos High School,Santa Clara,10,4,95030,2582166.667,Los Gatos-Saratoga Joint Union High School District,0
989,Daves Avenue Elementary School,Santa Clara,10,4,95030,2582166.667,Los Gatos Union Elementary School District,131727
990,Blossom Hill Elementary School,Santa Clara,9,4,95032,1774000,Los Gatos Union Elementary School District,131727
991,Raymond J. Fisher Middle School,Santa Clara,10,4,95032,1774000,Los Gatos Union Elementary School District,131727
992,Louise Van Meter Elementary School,Santa Clara,10,4,95032,1774000,Los Gatos Union Elementary School District,131727
993,Alta Vista Elementary School,Santa Clara,8,4,95032,1774000,Union Elementary School District,103493
994,Lakeside Elementary School,Santa Clara,0,4,95033,1068583.333,Lakeside Joint School District,0
995,Lexington Elementary School,Santa Clara,7,4,95033,1068583.333,Los Gatos Union Elementary School District,131727
996,C. T. English Middle School,Santa Clara,9,4,95033,1068583.333,Loma Prieta Joint Union Elementary School District,101767
997,Loma Prieta Elementary School,Santa Clara,8,4,95033,1068583.333,Loma Prieta Joint Union Elementary School District,101767
998,William Burnett Elementary School,Santa Clara,7,4,95035,1074250,Milpitas Unified School District,92463
999,Calaveras Hills School,Santa Clara,0,5,95035,1074250,Milpitas Unified School District,92463
1000,Curtner Elementary School,Santa Clara,9,4,95035,1074250,Milpitas Unified School District,92463
1001,Milpitas High School,Santa Clara,9,4,95035,1074250,Milpitas Unified School District,92463
1002,Marshall Pomeroy Elementary School,Santa Clara,8,4,95035,1074250,Milpitas Unified School District,92463
1003,Rancho Milpitas Middle School,Santa Clara,8,5,95035,1074250,Milpitas Unified School District,92463
1004,Robert Randall Elementary School,Santa Clara,3,4,95035,1074250,Milpitas Unified School District,92463
1005,Alexander Rose Elementary School,Santa Clara,7,5,95035,1074250,Milpitas Unified School District,92463
1006,Thomas Russell Middle School,Santa Clara,9,3,95035,1074250,Milpitas Unified School District,92463
1007,John Sinnott Elementary School,Santa Clara,9,4,95035,1074250,Milpitas Unified School District,92463
1008,Anthony Spangler Elementary School,Santa Clara,8,4,95035,1074250,Milpitas Unified School District,92463
1009,Joseph Weller Elementary School,Santa Clara,7,4,95035,1074250,Milpitas Unified School District,92463
1010,Pearl Zanker Elementary School,Santa Clara,7,4,95035,1074250,Milpitas Unified School District,92463
1011,Milpitas Adult,Santa Clara,0,0,95035,1074250,Milpitas Unified School District,92463
1012,Lewis H. Britton Middle School,Santa Clara,4,4,95037,941416.6667,Morgan Hill Unified School District,96812
1013,Central High (Continuation) School,Santa Clara,0,4,95037,941416.6667,Morgan Hill Unified School District,96812
1014,El Toro Elementary School,Santa Clara,3,4,95037,941416.6667,Morgan Hill Unified School District,96812
1015,Jackson Academy Of Music And Math (Jamm),Santa Clara,6,4,95037,941416.6667,Morgan Hill Unified School District,96812
1016,Live Oak High School,Santa Clara,7,3,95037,941416.6667,Morgan Hill Unified School District,96812
1017,Nordstrom Elementary School,Santa Clara,6,4,95037,941416.6667,Morgan Hill Unified School District,96812
1018,Paradise Valley/Machado Elementary School,Santa Clara,7,4,95037,941416.6667,Morgan Hill Unified School District,96812
1019,P. A. Walsh Elementary School,Santa Clara,2,3,95037,941416.6667,Morgan Hill Unified School District,96812
1020,Barrett Elementary School,Santa Clara,4,4,95037,941416.6667,Morgan Hill Unified School District,96812
1021,Community Adult,Santa Clara,0,0,95037,941416.6667,Morgan Hill Unified School District,96812
1022,Ann Sobrato High School,Santa Clara,8,4,95037,941416.6667,Morgan Hill Unified School District,96812
1023,San Martin/Gwinn Elementary School,Santa Clara,2,4,95046,1237333.333,Morgan Hill Unified School District,96812
1024,Buchser Middle School,Santa Clara,5,3,95050,1296416.667,Santa Clara Unified School District,84441
1025,C. W. Haman Elementary School,Santa Clara,7,4,95050,1296416.667,Santa Clara Unified School District,84441
1026,Scott Lane Elementary School,Santa Clara,3,4,95050,1296416.667,Santa Clara Unified School District,84441
1027,Washington Elementary School,Santa Clara,9,4,95050,1296416.667,Santa Clara Unified School District,84441
1028,Westwood Elementary School,Santa Clara,7,4,95050,1296416.667,Santa Clara Unified School District,84441
1029,Wilson Alternative School,Santa Clara,1,5,95050,1296416.667,Santa Clara Unified School District,84441
1030,Santa Clara Adult,Santa Clara,0,0,95050,1296416.667,Santa Clara Unified School District,84441
1031,Dwight D. Eisenhower Elementary School,Santa Clara,8,4,95051,1418333.333,Cupertino Union School District,0
1032,Bowers Elementary School,Santa Clara,5,4,95051,1418333.333,Santa Clara Unified School District,84441
1033,Bracher Elementary School,Santa Clara,6,4,95051,1418333.333,Santa Clara Unified School District,84441
1034,Briarwood Elementary School,Santa Clara,7,4,95051,1418333.333,Santa Clara Unified School District,84441
1035,Juan Cabrillo Middle School,Santa Clara,6,4,95051,1418333.333,Santa Clara Unified School District,84441
1036,Laurelwood Elementary School,Santa Clara,9,4,95051,1418333.333,Santa Clara Unified School District,84441
1037,Millikin Elementary School,Santa Clara,9,5,95051,1418333.333,Santa Clara Unified School District,84441
1038,New Valley Continuation High School,Santa Clara,0,5,95051,1418333.333,Santa Clara Unified School District,84441
1039,Pomeroy Elementary School,Santa Clara,4,4,95051,1418333.333,Santa Clara Unified School District,84441
1040,Santa Clara High School,Santa Clara,7,3,95051,1418333.333,Santa Clara Unified School District,84441
1041,Sutter Elementary School,Santa Clara,7,4,95051,1418333.333,Santa Clara Unified School District,84441
1042,Adrian Wilcox High School,Santa Clara,8,4,95051,1418333.333,Santa Clara Unified School District,84441
1043,Santa Clara Community Day,Santa Clara,0,0,95051,1418333.333,Santa Clara Unified School District,84441
1044,Central Park Elementary,Santa Clara,0,0,95051,1418333.333,Santa Clara Unified School District,84441
1045,Kathryn Hughes Elementary School,Santa Clara,5,4,95054,1300583.333,Santa Clara Unified School District,84441
1046,Montague Elementary School,Santa Clara,5,4,95054,1300583.333,Santa Clara Unified School District,84441
1047,Don Callejon School,Santa Clara,6,4,95054,1300583.333,Santa Clara Unified School District,84441
1048,Mission Early College High,Santa Clara,0,0,95054,1300583.333,Santa Clara Unified School District,84441
1049,Bonny Doon Elementary School,Santa Cruz,7,4,95060,925750,Bonny Doon Union Elementary School District,87550
1050,Bay View Elementary School,Santa Cruz,4,4,95060,925750,Santa Cruz City Elementary School District,58543
1051,Mission Hill Middle School,Santa Cruz,6,3,95060,925750,Santa Cruz City High School District,59036
1052,Westlake Elementary School,Santa Cruz,7,4,95060,925750,Santa Cruz City Elementary School District,58543
1053,Santa Cruz High School,Santa Cruz,8,4,95060,925750,Santa Cruz City High School District,59036
1054,Brook Knoll Elementary School,Santa Cruz,9,4,95060,925750,Scotts Valley Unified School District,99740
1055,Santa Cruz County Special Education School,Santa Cruz,0,0,95060,925750,Santa Cruz County Office Of Education School District,0
1056,Santa Cruz County Community School,Santa Cruz,0,5,95060,925750,Santa Cruz County Office Of Education School District,0
1057,Santa Cruz County Rop School,Santa Cruz,0,0,95060,925750,Santa Cruz County Rop School District,0
1058,Del Mar Elementary School,Santa Cruz,6,4,95062,928583.3333,Live Oak Elementary School District,53960
1059,Green Acres Elementary School,Santa Cruz,6,4,95062,928583.3333,Live Oak Elementary School District,53960
1060,Live Oak Elementary School,Santa Cruz,7,3,95062,928583.3333,Live Oak Elementary School District,53960
1061,Shoreline Middle School,Santa Cruz,5,4,95062,928583.3333,Live Oak Elementary School District,53960
1062,Branciforte Middle School,Santa Cruz,5,3,95062,928583.3333,Santa Cruz City High School District,59036
1063,Gault Elementary School,Santa Cruz,2,4,95062,928583.3333,Santa Cruz City Elementary School District,58543
1064,Harbor High School,Santa Cruz,8,3,95062,928583.3333,Santa Cruz City High School District,59036
1065,Costanoa Continuation High School,Santa Cruz,0,3,95062,928583.3333,Santa Cruz City High School District,59036
1066,Santa Cruz City Elementary Alternative Education-Monarch School,Santa Cruz,0,0,95062,928583.3333,Santa Cruz City Elementary School District,58543
1067,Ark Independent Studies School,Santa Cruz,2,5,95062,928583.3333,Santa Cruz City High School District,59036
1068,Alternative Family Education School,Santa Cruz,2,4,95062,928583.3333,Santa Cruz City High School District,59036
1069,Ocean Alternative Education Center,Santa Cruz,0,5,95062,928583.3333,Live Oak Elementary School District,53960
1070,Santa Cruz Adult,Santa Cruz,0,0,95062,928583.3333,Santa Cruz City High School District,59036
1071,Happy Valley Elementary School,Santa Cruz,9,4,95065,851750,Happy Valley Elementary School District,0
1072,De Laveaga Elementary School,Santa Cruz,5,4,95065,851750,Santa Cruz City Elementary School District,58543
1073,Santa Cruz Gardens Elementary School,Santa Cruz,5,4,95065,851750,Soquel Union Elementary School District,0
1074,Scotts Valley Middle School,Santa Cruz,8,4,95066,919166.6667,Scotts Valley Unified School District,99740
1075,Vine Hill Elementary School,Santa Cruz,9,4,95066,919166.6667,Scotts Valley Unified School District,99740
1076,Scotts Valley High School,Santa Cruz,9,4,95066,919166.6667,Scotts Valley Unified School District,99740
1077,Prospect High School,Santa Clara,8,3,95070,2697833.333,Campbell Union High School District,78683
1078,Blue Hills Elementary School,Santa Clara,9,4,95070,2697833.333,Cupertino Union School District,0
1079,Christa McAuliffe Elementary School,Santa Clara,9,4,95070,2697833.333,Cupertino Union School District,0
1080,Saratoga High School,Santa Clara,10,4,95070,2697833.333,Los Gatos-Saratoga Joint Union High School District,0
1081,Argonaut Elementary School,Santa Clara,9,4,95070,2697833.333,Saratoga Union Elementary School District,149083
1082,Foothill Elementary School,Santa Clara,9,4,95070,2697833.333,Saratoga Union Elementary School District,149083
1083,Redwood Middle School,Santa Clara,9,4,95070,2697833.333,Saratoga Union Elementary School District,149083
1084,Saratoga Elementary School,Santa Clara,9,5,95070,2697833.333,Saratoga Union Elementary School District,149083
1085,Mountain Elementary School,Santa Cruz,8,5,95073,833833.3333,Mountain Elementary School District,111125
1086,Soquel High School,Santa Cruz,7,3,95073,833833.3333,Santa Cruz City High School District,59036
1087,Main Street Elementary School,Santa Cruz,7,5,95073,833833.3333,Soquel Union Elementary School District,0
1088,Soquel Elementary School,Santa Cruz,5,5,95073,833833.3333,Soquel Union Elementary School District,0
1089,Amesti Elementary School,Santa Cruz,1,5,95076,584833.3333,Pajaro Valley Unified School District,0
1090,Bradley Elementary School,Santa Cruz,3,4,95076,584833.3333,Pajaro Valley Unified School District,0
1091,Calabasas Elementary School,Santa Cruz,2,5,95076,584833.3333,Pajaro Valley Unified School District,0
1092,E. A. Hall Middle School,Santa Cruz,1,5,95076,584833.3333,Pajaro Valley Unified School District,0
1093,H. A. Hyde Elementary School,Santa Cruz,3,3,95076,584833.3333,Pajaro Valley Unified School District,0
1094,Lakeview Middle School,Santa Cruz,2,4,95076,584833.3333,Pajaro Valley Unified School District,0
1095,T. S. Macquiddy Elementary School,Santa Cruz,1,5,95076,584833.3333,Pajaro Valley Unified School District,0
1096,Mintie White Elementary School,Santa Cruz,1,0,95076,584833.3333,Pajaro Valley Unified School District,0
1097,Ohlone Elementary School,Santa Cruz,3,4,95076,584833.3333,Pajaro Valley Unified School District,0
1098,Pajaro Middle School,Santa Cruz,1,3,95076,584833.3333,Pajaro Valley Unified School District,0
1099,Renaissance High Continuation School,Santa Cruz,0,0,95076,584833.3333,Pajaro Valley Unified School District,0
1100,Rolling Hills Middle School,Santa Cruz,2,3,95076,584833.3333,Pajaro Valley Unified School District,0
1101,Starlight Elementary School,Santa Cruz,2,5,95076,584833.3333,Pajaro Valley Unified School District,0
1102,Watsonville High School,Santa Cruz,5,3,95076,584833.3333,Pajaro Valley Unified School District,0
1103,Ann Soldo Elementary School,Santa Cruz,2,3,95076,584833.3333,Pajaro Valley Unified School District,0
1104,Watsonville/Aptos/Santa Cruz Adult Education,Santa Cruz,0,0,95076,584833.3333,Pajaro Valley Unified School District,0
1105,Radcliff Elementary School,Santa Cruz,1,0,95076,584833.3333,Pajaro Valley Unified School District,0
1106,Landmark Elementary School,Santa Cruz,2,4,95076,584833.3333,Pajaro Valley Unified School District,0
1107,Hall District Elementary School,Santa Cruz,2,5,95076,584833.3333,Pajaro Valley Unified School District,0
1108,New School Community Day,Santa Cruz,0,5,95076,584833.3333,Pajaro Valley Unified School District,0
1109,Pajaro Valley High School,Santa Cruz,4,4,95076,584833.3333,Pajaro Valley Unified School District,0
1110,Cesar E. Chavez Middle School,Santa Cruz,2,5,95076,584833.3333,Pajaro Valley Unified School District,0
1111,Washington Elementary School,Santa Clara,4,4,95110,801250,San Jose Unified School District,74908
1112,Andrew P. Hill High School,Santa Clara,5,4,95111,764416.6667,East Side Union High School District,79049
1113,Franklin Elementary School,Santa Clara,5,4,95111,764416.6667,Franklin-Mckinley Elementary School District,58109
1114,G. W. Hellyer Elementary School,Santa Clara,6,3,95111,764416.6667,Franklin-Mckinley Elementary School District,58109
1115,Captain Jason M. Dahl Elementary School,Santa Clara,4,3,95111,764416.6667,Franklin-Mckinley Elementary School District,58109
1116,Los Arboles Elementary School,Santa Clara,1,4,95111,764416.6667,Franklin-Mckinley Elementary School District,58109
1117,Daniel Lairon Elementary School,Santa Clara,3,4,95111,764416.6667,Franklin-Mckinley Elementary School District,58109
1118,Sylvandale Middle School,Santa Clara,4,4,95111,764416.6667,Franklin-Mckinley Elementary School District,58109
1119,Christopher Elementary School,Santa Clara,5,3,95111,764416.6667,Oak Grove Elementary School District,87312
1120,Davis (Caroline) Intermediate School,Santa Clara,4,4,95111,764416.6667,Oak Grove Elementary School District,87312
1121,Edenvale Elementary School,Santa Clara,3,3,95111,764416.6667,Oak Grove Elementary School District,87312
1122,Stipe (Samuel) Elementary School,Santa Clara,3,4,95111,764416.6667,Oak Grove Elementary School District,87312
1123,Peter Burnett Middle School,Santa Clara,3,3,95112,880333.3333,San Jose Unified School District,74908
1124,Empire Gardens Elementary School,Santa Clara,3,4,95112,880333.3333,San Jose Unified School District,74908
1125,Grant Elementary School,Santa Clara,3,3,95112,880333.3333,San Jose Unified School District,74908
1126,Lowell Elementary School,Santa Clara,3,3,95112,880333.3333,San Jose Unified School District,74908
1127,Horace Mann Elementary School,Santa Clara,3,4,95112,880333.3333,San Jose Unified School District,74908
1128,"Shirakawa (George, Sr.) Elementary School",Santa Clara,6,4,95112,880333.3333,Franklin-Mckinley Elementary School District,58109
1129,Clyde Arbuckle Elementary School,Santa Clara,1,3,95116,718500,Alum Rock Union Elementary School District,57749
1130,Cesar Chavez Elementary School,Santa Clara,4,2,95116,718500,Alum Rock Union Elementary School District,57749
1131,Lee Mathson Middle School,Santa Clara,2,4,95116,718500,Alum Rock Union Elementary School District,57749
1132,San Antonio Elementary School,Santa Clara,4,4,95116,718500,Alum Rock Union Elementary School District,57749
1133,McKinley Elementary School,Santa Clara,3,3,95116,718500,Franklin-Mckinley Elementary School District,58109
1134,Selma Olinder Elementary School,Santa Clara,2,3,95116,718500,San Jose Unified School District,74908
1135,San Jose High School,Santa Clara,4,4,95116,718500,San Jose Unified School District,74908
1136,Learning In An Urban Community With High Achievement (L.U.C.H.A.),Santa Clara,5,5,95116,718500,Alum Rock Union Elementary School District,57749
1137,Renaissance At Mathson,Santa Clara,7,0,95116,718500,Alum Rock Union Elementary School District,57749
1138,Adelante Dual Language Academy Ii,Santa Clara,0,0,95116,718500,Alum Rock Union Elementary School District,57749
1139,Boynton High School,Santa Clara,0,4,95117,1297333.333,Campbell Union High School District,78683
1140,Leroy Anderson Elementary School,Santa Clara,6,4,95117,1297333.333,Moreland School District,0
1141,Almaden Elementary School,Santa Clara,4,4,95118,1191000,San Jose Unified School District,74908
1142,Broadway High School,Santa Clara,0,4,95118,1191000,San Jose Unified School District,74908
1143,Hacienda Science/Environmental Magnet School,Santa Clara,7,4,95118,1191000,San Jose Unified School District,74908
1144,John Muir Middle School,Santa Clara,6,3,95118,1191000,San Jose Unified School District,74908
1145,Pioneer High School,Santa Clara,9,4,95118,1191000,San Jose Unified School District,74908
1146,Reed Elementary School,Santa Clara,7,4,95118,1191000,San Jose Unified School District,74908
1147,Dartmouth Middle School,Santa Clara,8,4,95118,1191000,Union Elementary School District,103493
1148,Lietz Elementary School,Santa Clara,7,5,95118,1191000,Union Elementary School District,103493
1149,Branham High School,Santa Clara,9,3,95118,1191000,Campbell Union High School District,78683
1150,Baldwin (Julia) Elementary School,Santa Clara,5,4,95119,1014833.333,Oak Grove Elementary School District,87312
1151,Bernal Intermediate School,Santa Clara,7,4,95119,1014833.333,Oak Grove Elementary School District,87312
1152,Santa Teresa Elementary School,Santa Clara,7,4,95119,1014833.333,Oak Grove Elementary School District,87312
1153,The Academy,Santa Clara,0,5,95119,1014833.333,Oak Grove Elementary School District,87312
1154,Castillero Middle School,Santa Clara,6,4,95120,1576583.333,San Jose Unified School District,74908
1155,Graystone Elementary School,Santa Clara,8,5,95120,1576583.333,San Jose Unified School District,74908
1156,Bret Harte Middle School,Santa Clara,8,4,95120,1576583.333,San Jose Unified School District,74908
1157,Leland High School,Santa Clara,9,3,95120,1576583.333,San Jose Unified School District,74908
1158,Los Alamitos Elementary School,Santa Clara,8,5,95120,1576583.333,San Jose Unified School District,74908
1159,Simonds Elementary School,Santa Clara,9,4,95120,1576583.333,San Jose Unified School District,74908
1160,Williams Elementary School,Santa Clara,9,4,95120,1576583.333,San Jose Unified School District,74908
1161,Guadalupe Elementary School,Santa Clara,9,4,95120,1576583.333,Union Elementary School District,103493
1162,Silver Creek High School,Santa Clara,9,4,95121,866000,East Side Union High School District,79049
1163,Cadwallader Elementary School,Santa Clara,7,4,95121,866000,Evergreen Elementary School District,98547
1164,Dove Hill Elementary School,Santa Clara,4,4,95121,866000,Evergreen Elementary School District,98547
1165,Laurelwood Elementary School,Santa Clara,5,3,95121,866000,Evergreen Elementary School District,98547
1166,John J. Montgomery Elementary School,Santa Clara,4,4,95121,866000,Evergreen Elementary School District,98547
1167,O. B. Whaley Elementary School,Santa Clara,4,5,95121,866000,Evergreen Elementary School District,98547
1168,Stonegate Elementary School,Santa Clara,5,4,95121,866000,Franklin-Mckinley Elementary School District,58109
1169,Windmill Springs Elementary School,Santa Clara,5,4,95121,866000,Franklin-Mckinley Elementary School District,58109
1170,James Franklin Smith Elementary School,Santa Clara,9,5,95121,866000,Evergreen Elementary School District,98547
1171,Ramblewood Elementary School,Santa Clara,7,5,95121,866000,Franklin-Mckinley Elementary School District,58109
1172,Sylvia Cassell Elementary School,Santa Clara,3,2,95122,734333.3333,Alum Rock Union Elementary School District,57749
1173,A. J. Dorsa Elementary School,Santa Clara,2,4,95122,734333.3333,Alum Rock Union Elementary School District,57749
1174,Clyde L. Fischer Middle School,Santa Clara,2,4,95122,734333.3333,Alum Rock Union Elementary School District,57749
1175,O. S. Hubbard Elementary School,Santa Clara,4,4,95122,734333.3333,Alum Rock Union Elementary School District,57749
1176,Donald J. Meyer Elementary School,Santa Clara,5,3,95122,734333.3333,Alum Rock Union Elementary School District,57749
1177,Apollo High School,Santa Clara,0,5,95122,734333.3333,East Side Union High School District,79049
1178,William C. Overfelt High School,Santa Clara,3,4,95122,734333.3333,East Side Union High School District,79049
1179,Yerba Buena High School,Santa Clara,6,4,95122,734333.3333,East Side Union High School District,79049
1180,George V. Leyva Intermediate School,Santa Clara,4,4,95122,734333.3333,Evergreen Elementary School District,98547
1181,Katherine R. Smith Elementary School,Santa Clara,2,5,95122,734333.3333,Evergreen Elementary School District,98547
1182,Robert F. Kennedy Elementary School,Santa Clara,4,4,95122,734333.3333,Franklin-Mckinley Elementary School District,58109
1183,Jeanne R. Meadows Elementary School,Santa Clara,7,4,95122,734333.3333,Franklin-Mckinley Elementary School District,58109
1184,Santee Elementary School,Santa Clara,3,2,95122,734333.3333,Franklin-Mckinley Elementary School District,58109
1185,Renaissance Academy,Santa Clara,8,5,95122,734333.3333,Alum Rock Union Elementary School District,57749
1186,Overfelt Adult,Santa Clara,0,0,95122,734333.3333,East Side Union High School District,79049
1187,College Connection Academy,Santa Clara,8,0,95122,734333.3333,Franklin-Mckinley Elementary School District,58109
1188,Oak Grove High School,Santa Clara,6,4,95123,965083.3333,East Side Union High School District,79049
1189,Phoenix High School,Santa Clara,0,5,95123,965083.3333,East Side Union High School District,79049
1190,Santa Teresa High School,Santa Clara,9,3,95123,965083.3333,East Side Union High School District,79049
1191,Anderson (Alex) Elementary School,Santa Clara,5,4,95123,965083.3333,Oak Grove Elementary School District,87312
1192,Del Roble Elementary School,Santa Clara,4,4,95123,965083.3333,Oak Grove Elementary School District,87312
1193,Frost (Earl) Elementary School,Santa Clara,5,4,95123,965083.3333,Oak Grove Elementary School District,87312
1194,Glider Elementary School,Santa Clara,6,4,95123,965083.3333,Oak Grove Elementary School District,87312
